node,CLUSTER,s_eq,eigenvector_centrality,conexiones_anomalas,indice_frontera,d_anom,p_anom,degree_total
Jimmy Page,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Obispo Barros,-1,-1.0,3.0376226173481797e-05,0.0,0.0,0,0.0,1
Macarena Urenda,1,1.0,-0.007825206166201507,0.0,0.0,0,0.0,2
Christian Beals,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcos Silva,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Estudiantes del Centro de Capacitación Laboral de Iquique,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Estudiantes del Liceo Huara,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Silva,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Christian Larraín,-1,-1.0,0.007708363223535301,0.0,0.0,0,0.0,1
Alejandro Mono González,0,-1.0,0.0,0.0,0.0,0,0.0,2
Diego Rojas,0,-1.0,0.0,0.0,0.0,0,0.0,1
Alberto Escobar,0,-1.0,0.0,0.0,0.0,0,0.0,1
Víctor Valenzuela,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Dmitri Medvédev,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Volódimir Zelenski,1,1.0,-1.6416812007508404e-19,0.0,0.0,0,0.0,1
Michelle Bolsonaro,1,1.0,9.422654057903986e-19,0.0,0.0,0,0.0,1
Franco García,-1,-1.0,0.0002997363837077108,0.0,0.0,0,0.0,1
Ultraderecha chilena,0,-1.0,0.0,0.0,0.0,0,0.0,2
Nguyen Van Thieu,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Andrea Chávez,0,-1.0,0.0,0.0,0.0,0,0.0,2
Fréderic Lordon,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mathilde Panot,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lazzaro You Heung-Sik,-1,-1.0,-3.0376226173482082e-05,0.0,0.0,0,0.0,1
Charles Maung Bo,-1,-1.0,-3.037622617348174e-05,0.0,0.0,0,0.0,1
Richard Helms,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carolina Toa,-1,-1.0,1.8476193812936922e-20,0.0,0.0,0,0.0,1
Fulvio Rossi,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Dave Filoni,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Osiris Luna,-1,-1.0,0.0009717954503607603,0.0,0.0,0,0.0,1
Fiscal General,-1,-1.0,0.0009717954503607597,0.0,0.0,0,0.0,1
Cristián Valenzuela,0,1.0,0.0,0.0,0.0,0,0.0,1
Nicolás Valenzuela,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Imputado joven de 18 años,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
OCEC de la Universidad Diego Portales,-1,-1.0,-1.0519726141932284e-18,0.0,0.0,0,0.0,1
Massimo Faggioli,-1,-1.0,-6.235347663004667e-19,0.0,0.0,0,0.0,1
Diego Portales,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rojas Vade,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Recabarren,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Paquito D'Rivera,1,1.0,-0.00041645564835109296,0.0,0.0,0,0.0,1
Mario Benedetti,1,0.0,-3.7012672781444563e-19,1.0,0.34657359027997264,0,0.0,2
Guillermo Labrit,1,1.0,1.147770867086435e-18,0.0,0.0,0,0.0,1
Expresidente Allende,-1,-1.0,-0.028002526256876572,0.0,0.0,0,0.0,1
Enrique Iglesias,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Servicio Nacional de la Discapacidad,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fundación Teletón,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Felipe Vidal,0,-1.0,0.0,0.0,0.0,0,0.0,1
Adidas Originals,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Adrián Setlzer,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ian Setlzer,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ivo Setlzer,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Comisión Asesora Presidencial para la Paz y el Entendimiento,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
pueblo mapuche,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Miguel Tapia,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Luna Marinetti,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cecilia Valdés,0,-1.0,0.0,0.0,0.0,0,0.0,1
Carlos Dumay,0,-1.0,0.0,0.0,0.0,0,0.0,1
Felipe Álvarez,0,-1.0,0.0,0.0,0.0,0,0.0,1
Juan Enrique Joannon,0,-1.0,0.0,0.0,0.0,0,0.0,1
José Luis Espert,1,1.0,-0.000777608428027797,0.0,0.0,0,0.0,2
Virgil van Dijk,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ryan Gravenberch,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sergio Agüero,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Giovanna Musa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Martina N,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Observatorio Ciudadano,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Gobierno de Maduro,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gobierno de Milei,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cynthia Ortiz Vidal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Peter Paulmann Koepfer,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Heike Paulmann Koepfer,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
pueblo Mapuche,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fernando Zampedri,-1,-1.0,-4.793270927038668e-05,0.0,0.0,0,0.0,1
tres universidades,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Maximiliano Ríos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ramzy Baroud,0,-1.0,0.0,0.0,0.0,0,0.0,2
Ali Abunimah,0,-1.0,0.0,0.0,0.0,0,0.0,1
Mary Kostakidis,0,-1.0,0.0,0.0,0.0,0,0.0,1
Beñat San José,0,1.0,0.0,0.0,0.0,0,0.0,1
Todd Chrisley,1,1.0,-2.0270803296087492e-19,0.0,0.0,0,0.0,1
Julie Chrisley,1,1.0,-0.0042869591389696725,0.0,0.0,0,0.0,1
Andrea Delpiano,-1,-1.0,1.133618255344276e-18,0.0,0.0,0,0.0,1
Minister of Health,-1,-1.0,0.026832131741205033,0.0,0.0,0,0.0,2
Government of Spain,-1,-1.0,0.02800252625687658,0.0,0.0,0,0.0,1
Getúlio Vargas,1,1.0,-0.00019796228443603477,0.0,0.0,0,0.0,1
Violeta Boric,-1,-1.0,0.02800252625687657,0.0,0.0,0,0.0,1
Secretaría de Seguridad Pública,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Melgarejo Construcciones,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ejército,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marina,0,-1.0,0.0,0.0,0.0,0,0.0,2
Guardia Nacional,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcelo Castillo,0,1.0,0.0,0.0,0.0,0,0.0,1
Ex candidato a la alcaldía por Movimiento Ciudadano,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Inter de Milán,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Mauricio Donoso Pavez,0,1.0,0.0,0.0,0.0,0,0.0,1
Érika Jofré Göede,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Claudia Göede,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Eliana Haro,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Nelson Anel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Levill,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Manuel Ardoni,-1,0.0,-0.0008442251023873694,1.0,0.34657359027997264,1,1.0,2
Softbank,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bejamin Netanyahu,-1,-1.0,-0.007708363223535299,0.0,0.0,0,0.0,1
Ministra de la Mujer,-1,-1.0,5.38940507941585e-19,0.0,0.0,0,0.0,1
Delia Rojas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Irací,1,1.0,0.0005013103753092382,0.0,0.0,0,0.0,2
Larraín de Pro Cultura,-1,-1.0,-0.0010775798452385714,0.0,0.0,0,0.0,1
Municipal Mayor of Rapa Nui,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Muto'i,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Judicial Power Representatives,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
México,-1,-1.0,-1.0735600680383316e-18,0.0,0.0,0,0.0,1
España,-1,-1.0,0.02800252625687657,0.0,0.0,0,0.0,1
Martín Gotteland,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Claudia Bugueño,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Manuel Guerrero,-1,-1.0,0.02800252625687657,0.0,0.0,0,0.0,1
Felipe Melo,-1,-1.0,0.028002526256876586,0.0,0.0,0,0.0,1
Juan Luis Ossa Bulnes,1,1.0,5.774910307225264e-19,0.0,0.0,0,0.0,1
Lucía Santa-Cruz,1,1.0,-0.00034416075397261984,0.0,0.0,0,0.0,1
Albano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Luis Galli,1,1.0,0.0007776084280277984,0.0,0.0,0,0.0,3
Kristi L. Noem,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sofía Vergara,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mila Kunis,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lisandro Catalán,1,1.0,-5.286158449893309e-19,0.0,0.0,0,0.0,2
Tere Marinovich,1,1.0,0.0010672318479323377,0.0,0.0,0,0.0,1
Héctor Henríquez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Unesco,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gerardo Balbontín,1,0.0,-0.0002184228934927209,1.5,0.45814536593707755,0,0.0,3
Edgar Amador,-1,-1.0,0.00032775646164946986,0.0,0.0,0,0.0,1
Jenny González Arenas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rodrigo Guerrero,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Comisión Especial Mixta de Presupuestos del Congreso Nacional,0,-1.0,0.0,0.0,0.0,0,0.0,1
Félix Guattari,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Subsecretaría de la Niñez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
James Earl Jones,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Wenso,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jorge Altamirano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Hija del ex Presidente Allende,-1,-1.0,-0.02800252625687657,0.0,0.0,0,0.0,1
Nieta del ex Presidente Allende,-1,-1.0,-0.028002526256876575,0.0,0.0,0,0.0,1
Milán Berna,0,1.0,0.0,0.0,0.0,0,0.0,1
Ximena Chong,1,0.0,0.002097403885173754,1.5,0.45814536593707755,0,0.0,3
Pablo Urquiza,-1,-1.0,0.0005208350111818639,0.0,0.0,0,0.0,1
Nicolás Figari,-1,-1.0,0.0005445895386052996,0.0,0.0,0,0.0,2
Diana Marré,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pamela García,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Loreto Cox,0,-1.0,0.0,0.0,0.0,0,0.0,2
Johny San Martín,0,-1.0,0.0,0.0,0.0,0,0.0,1
Mohammed bin Salman Al Saud,1,1.0,-0.004286959138969673,0.0,0.0,0,0.0,1
Tamim bin Hamad Al Thani,1,1.0,-0.004286959138969671,0.0,0.0,0,0.0,1
Ahmed al-Sharaa,1,1.0,-1.2303716811345393e-18,0.0,0.0,0,0.0,1
Pacific International Lines,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Roberto Macchiavello,1,1.0,-0.007825206166201507,0.0,0.0,0,0.0,1
Jordi Wild,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cata Droguet,1,1.0,-1.1988643817169069e-18,0.0,0.0,0,0.0,1
Congreso Nacional,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Un productor norteamericano,1,1.0,-6.094664256996131e-19,0.0,0.0,0,0.0,2
Ministra Vallejo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Exministra Jara,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Susan Sontag,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mohammed Al-Salhoub,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José María Álvarez-Pallete,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Emilio Gayo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rodrigo Caputo,-1,-1.0,0.02916646687555978,0.0,0.0,0,0.0,2
Manuel López Obrador,1,1.0,0.0042869591389696725,0.0,0.0,0,0.0,1
Lucía Dammert,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Tonka Tomicic,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Valentina Letelier Rodríguez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Cristián Infante,0,-1.0,0.0,0.0,0.0,0,0.0,5
Allende,1,1.0,-3.2316789914598568e-06,0.0,0.0,0,0.0,4
Karen González,0,-1.0,0.0,0.0,0.0,0,0.0,1
Colmed,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fiscal Nacional,-1,-1.0,0.0034838709483028976,0.0,0.0,0,0.0,2
Fiscal Valencia,-1,-1.0,-0.0018639109474367997,0.0,0.0,0,0.0,1
Ana María Hernández,1,1.0,0.0012318794822946885,0.0,0.0,0,0.0,2
Octavio Arellano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Constanza Tobar,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Presidente ucraniano,1,1.0,0.004286959138969672,0.0,0.0,0,0.0,1
John Zogby,1,1.0,0.004286959138969673,0.0,0.0,0,0.0,1
Aries,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cáncer,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Libra,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carolina Urrejola,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Maurizio Sovino,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Alfredo Arias,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Vocero de la CAM,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Bloque Vial-Ruiz Tagle,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rodolfo Guzmán,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Prada,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Leonel Briozzo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Empleados de Jumbo y Easy,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ester Expósito,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Hillary Super,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Tottus,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
aCuenta,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
General Varela,-1,-1.0,4.1839354683252816e-19,0.0,0.0,0,0.0,2
Subsecretario de Defensa,-1,-1.0,-2.3932155772181896e-19,0.0,0.0,0,0.0,1
Consuelo Contreras,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Senadora Campillay,-1,-1.0,-0.02800252625687658,0.0,0.0,0,0.0,1
Sindicato Anestésico Quirúrgico,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Benyamin Netanyahu,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Parents Religious Group,1,1.0,-1.3353398127232273e-18,0.0,0.0,0,0.0,1
Government Task Force,1,1.0,3.815585626428788e-21,0.0,0.0,0,0.0,1
Gonzálo Winter,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Elizabeth MacDonough,0,1.0,0.0,0.0,0.0,0,0.0,2
Volodomyr Zelensky,1,1.0,-0.004286959138969675,0.0,0.0,0,0.0,1
Republican Senators,1,1.0,3.3859546777029328e-19,0.0,0.0,0,0.0,3
Beijing Representative,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrea Monsalve,1,1.0,0.00013349167026767707,0.0,0.0,0,0.0,1
Unnamed insured woman,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carolina Gallo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Guillermo Mulet,1,1.0,0.0017171028737180502,0.0,0.0,0,0.0,1
Fernando Oyarzún,1,1.0,-3.857258620442725e-06,0.0,0.0,0,0.0,1
Francisco Roncagliolo,1,1.0,-3.857258620441831e-06,0.0,0.0,0,0.0,1
Carlos Ignacio Kuschel,1,1.0,-5.748239797940369e-19,0.0,0.0,0,0.0,1
Nicolás González,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcelo Montesinos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jazmín Cárdenas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Iwao Hakamada,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Secretario General de la OCDE,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Presidente del Banco Interamericano de Desarrollo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mercados financieros,1,1.0,0.004286959138969672,0.0,0.0,0,0.0,2
Isaac Herzog,1,1.0,1.9106613805320627e-19,0.0,0.0,0,0.0,1
Arnon Mozes,1,1.0,0.0004324806541030942,0.0,0.0,0,0.0,1
Camila Sabando,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ronald Salinas Baeza,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Papa León XIV,-1,-1.0,1.7372104317473405e-19,0.0,0.0,0,0.0,1
José Luis Gumucio,-1,-1.0,0.0018019686229381094,0.0,0.0,0,0.0,1
Giancarlo Carlevarino,-1,-1.0,0.0018019686229381092,0.0,0.0,0,0.0,1
Karen Bejarano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Raymond Pierrehumbert,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sara Seager,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Víctor Cruces,-1,0.0,-4.2083738806104767e-19,2.0,0.5493061443340549,0,0.0,4
Nayel Mehssatou,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Hijo de funcionaria del Departamento del Sheriff del condado de Leon,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos Prats,-1,-1.0,6.129324375352229e-19,0.0,0.0,0,0.0,1
Marcela Salinas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Soza,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Felipe Madrid Cid,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
María Alicia Muñoz,-1,-1.0,0.00014171285592905954,0.0,0.0,0,0.0,1
Tres mujeres escocesas extraordinarias y tenaces,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Albanese,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Paul Schäffer,0,1.0,0.0,0.0,0.0,0,0.0,2
Eduardo Bitrán,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ashley Ozols,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Xu Tieying,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
National Highway Traffic Safety Administration,1,1.0,0.00017894604302735227,0.0,0.0,0,0.0,1
Carlos Finat,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Emily Mitchell,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
David Clements,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Oliver Shorttle,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Martín Atela,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Antonio Madrid,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Barbara Drummond,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Código Penal del Estado de Puebla,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marcelo Álvarez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Isabel de la Vega,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Dante Muzzio,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ernest Hillmer,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Marco Antonio Flores Leyton,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juana Ríos Meza,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sandra Negretti Castro,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rosa Carvajal,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
diputado,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Buffy,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Kass Quezada,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
María Sharápova,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gastón Gómez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sebastián Nicolás Polanco Torres,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Zhang Renbo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jeanne Shaheen,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Sebastián Piñera Echenique,-1,-1.0,0.000784373995407118,0.0,0.0,0,0.0,1
Héctor González,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Víctor Sierpe,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
WMR Arquitectos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
ABWB Arquitectos,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Mahmoud Ajjour,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Giovanna Barrera,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Carlos Prat,-1,-1.0,0.001863910947436799,0.0,0.0,0,0.0,1
Carolina Saravia,0,-1.0,0.0,0.0,0.0,0,0.0,1
Antonia Scarella,-1,-1.0,-2.752453042989971e-05,0.0,0.0,0,0.0,1
Leslie Briones,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Daniel Morales,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jesús Blanco,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rodrigo Macaya,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Maximiliana,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Naomi Klein,1,1.0,-1.239269602972149e-18,0.0,0.0,0,0.0,1
María Cristina Escudero Illanes,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Igor Lichnovsky,-1,-1.0,-4.793270927038681e-05,0.0,0.0,0,0.0,1
Damián Pizarro,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Wolff Olins,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
The Juju,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Brands&People,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gabi Frulanetto,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Isaac Weber,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Priscila Marques,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
The Trevor Project México,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ramón Núñez Villarroel,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
DJ Fuego,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Tío Lelo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Peñailillo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Directiva Nacional del Partido Radical,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Santiago Oría,1,1.0,-0.0007776084280277961,0.0,0.0,0,0.0,1
Pedro Eugenio Aramburu,0,1.0,0.0,0.0,0.0,0,0.0,1
Don Ramón Núñez Villarroel,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bastián Espinoza,0,-1.0,0.0,0.0,0.0,0,0.0,1
Kevin Warsh,1,1.0,1.647433808406368e-18,0.0,0.0,0,0.0,1
Santos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Petro,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Cristóbal Ramón,1,1.0,0.004286959138969664,0.0,0.0,0,0.0,2
Presidente Petro,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gretna Thunberg,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Spiro Razis,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lilibet,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Archie,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Francisco Mena,-1,-1.0,0.0077083632235353,0.0,0.0,0,0.0,1
Alberto Robles,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
El Monstruo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
persona recurrente,1,1.0,0.0002206542674311622,0.0,0.0,0,0.0,1
alumnos universitarios,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
funcionarios administrativos universitarios,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Unemployed Workers,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Informal Workers,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Low-skilled Young Workers,0,-1.0,0.0,0.0,0.0,0,0.0,2
Bárbara Sepúlveda,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Macarena Lara,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Trinidad de la Paz Poblete,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Daniel Orellana,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Flores,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Felipe Armijo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Greta Thunberg,-1,-1.0,-0.0007159732532802221,0.0,0.0,0,0.0,3
Francisco Pavez,0,1.0,0.0,0.0,0.0,0,0.0,1
Nikola Jokić,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Steve Nash,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Clubes de fútbol chileno,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Bordalás,1,1.0,8.857059923901227e-19,0.0,0.0,0,0.0,1
Easy,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Homecenter,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Amanda Brito del Pino,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
